"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"LSM14A",7,7,2,0,0,0.675048105584911,2.07730968054009,2.07730968054009,0,0.431394903255242,0.387465577209986,0.404311302952927,1,0.815655467843127,0.852895326354629,0.785106545362997,0.770443548548932,0.999999998168399
"NDUFS5",0,0,0,0,0,0,0,0,0,0.193058234172747,0.677877607167153,0.404320018706151,1,0.639030849326269,0.86278294059276,0.785106545362997,0.770451441180909,0.999999998168399
"PCBP4",5,5,1,0,0,0.486764708275843,1.22919461254439,1.22919461254439,0,0.212069351571245,0.850625484588293,0.404329883835141,1,0.655776196291864,0.925358814946867,0.785106545362997,0.770460374414196,0.999999998168399
"NSRP1",3,10,0,0,0,1.36097249266004,0,0,0,0.564306581645959,0.277493843711331,0.404434164162173,1,0.874113985223639,0.852895326354629,0.785106545362997,0.770554789326609,0.999999998168399
"SNRPC",2,6,0,0,0,1.96050446188037,0,0,0,0.286467856732452,0.491650381705946,0.404528083363236,1,0.725687266373938,0.852895326354629,0.785106545362997,0.770639800311308,0.999999998168399
"OR5W2",13,22,0,0,0,0.857300949936595,0,0,0,0.646429519914771,0.188893238569295,0.404533339809569,1,0.905803841861324,0.852895326354629,0.785106545362997,0.770644557540425,0.999999998168399
"TRAPPC6B",0,1,0,1,0,0.718854553781717,5.36976278883744,5.36976278883744,0,0.781335287556592,0.224070379421788,0.404593040060755,1,0.9463013995488,0.852895326354629,0.785106545362997,0.770698583123826,0.999999998168399
"TREM2",4,10,0,0,0,1.08734976758817,0,0,0,0.869816347758669,0.201875330225778,0.404629975427494,1,0.972948403077168,0.852895326354629,0.785106545362997,0.770732003274618,0.999999998168399
"METTL1",4,9,0,0,0,1.42589164542083,0,0,0,0.494083057681659,0.298844448101678,0.404720827078326,1,0.842682578745772,0.852895326354629,0.785106545362997,0.770814194038822,0.999999998168399
"CHCHD3",0,1,1,0,0,0.451864662825348,3.3846956028551,3.3846956028551,0,0.496218334832324,0.358511668696571,0.404732078266889,1,0.842978111465576,0.852895326354629,0.785106545362997,0.770824371232418,0.999999998168399
"MECR",5,7,0,0,0,0.823393142002729,0,0,0,0.714947448422307,0.180662473669187,0.404755375997004,1,0.927477265869571,0.852895326354629,0.785106545362997,0.770845444056911,0.999999998168399
"TM4SF4",5,10,0,0,0,1.05970063366806,0,0,0,0.90563031399701,0.195012196012583,0.404781389737797,1,0.980651492236117,0.852895326354629,0.785106545362997,0.770868971931652,0.999999998168399
"HSPA13",3,11,0,1,0,1.90756874385941,2.59083467028185,2.59083467028185,0,0.212096646433952,0.434741086604727,0.404805864300108,1,0.655776196291864,0.852895326354629,0.785106545362997,0.770891106185036,0.999999998168399
"OAF",0,4,0,1,0,1.79342539116039,6.10711855416785,6.10711855416785,0,0.480116490556806,0.195659009280786,0.404835620751856,1,0.836389120115864,0.852895326354629,0.785106545362997,0.770918015269326,0.999999998168399
"LRP3",7,14,0,0,0,0.949900555250767,0,0,0,0.903962321170438,0.180189021542446,0.404901113302123,1,0.980180613552691,0.852895326354629,0.785106545362997,0.770977233193526,0.999999998168399
"RP11-404L6.2",0,0,0,0,0,0,0,0,0,0.193862465245229,0.674180097082043,0.404937696868968,1,0.639708152750499,0.861967184069958,0.785106545362997,0.771010307197534,0.999999998168399
"MEF2A",2,7,1,1,0,1.2260029430806,3.55036394788598,3.55036394788598,0,0.740379180986446,0.180294064879328,0.404946020510607,1,0.937147422368994,0.852895326354629,0.785106545362997,0.771017831867636,0.999999998168399
"STON2",13,38,4,0,0,1.22410008958808,2.22906879025494,2.22906879025494,0,0.499872544606678,0.188903970728719,0.404963628429289,1,0.844680383855051,0.852895326354629,0.785106545362997,0.771033749069788,0.999999998168399
"ACSF3",5,11,0,0,0,0.948108739704513,0,0,0,0.911870254673953,0.181506972372013,0.405028963407344,1,0.982110105627791,0.852895326354629,0.785106545362997,0.771092803877195,0.999999998168399
"SLC22A5",9,10,1,0,0,0.557278049445461,0.650114698316929,0.650114698316929,0,0.180284100206003,0.66125894944506,0.405029759629539,1,0.624236578272667,0.85941048386819,0.785106545362997,0.771093523499404,0.999999998168399
"RAB11FIP4",6,9,2,0,0,0.595030869269451,1.44147532854081,1.44147532854081,0,0.287795021356362,0.655483980600276,0.405090203731014,1,0.725916574827329,0.859339934962997,0.785106545362997,0.771148148050094,0.999999998168399
"RP11-770J1.4",0,0,0,0,0,0,0,0,0,0.189538563579473,0.72073249801135,0.405116696818386,1,0.633620605643312,0.874418564126754,0.785106545362997,0.77117208754327,0.999999998168399
"RP11-297N6.4",0,0,0,0,0,0,0,0,0,0.193645047570338,0.677728434498733,0.405174550715271,1,0.639467891310925,0.86278294059276,0.785107722976099,0.771224359043158,0.999999998168399
"EFR3A",9,17,4,0,0,0.998813264843632,2.20750408368822,2.20750408368822,0,0.997541990324111,0.204689304194413,0.405391486429808,1,0.999513860636672,0.852895326354629,0.785107722976099,0.771420288797955,0.999999998168399
"ACOT11",15,22,0,2,0,0.671361225103583,0.535816950677986,0.535816950677986,0,0.221390080608302,0.364760384360851,0.40543371843883,1,0.667068603077238,0.852895326354629,0.785107722976099,0.77145841796559,0.999999998168399
"ABHD16B",2,2,0,0,0,0.363869175614466,0,0,0,0.221935088719946,0.486499223377391,0.405434635282499,1,0.667578887133562,0.852895326354629,0.785107722976099,0.771459245689069,0.999999998168399
"AP2A2",11,14,1,0,0,0.61963856390503,0.463855654488652,0.463855654488652,0,0.215998633294719,0.407625265919922,0.405526304947564,1,0.660320837115673,0.852895326354629,0.785107722976099,0.771541994298031,0.999999998168399
"KRTAP4-8",3,4,1,0,0,0.540987460664841,2.41308781335826,2.41308781335826,0,0.35434086307235,0.466190163073877,0.4055286750224,1,0.77055249216842,0.852895326354629,0.785107722976099,0.771544133448452,0.999999998168399
"RP11-286N22.8",2,6,0,0,0,1.81017138832107,0,0,0,0.34760114644214,0.414297423030815,0.405611241836768,1,0.7675136462484,0.852895326354629,0.785107722976099,0.771618646852473,0.999999998168399
"COA5",2,2,1,0,0,1.54852865452588,5.79498221427093,5.79498221427093,0,0.621512308096446,0.191016708682569,0.405623237065745,1,0.893599229551121,0.852895326354629,0.785107722976099,0.771629470691251,0.999999998168399
"SLC2A4RG",8,7,0,0,0,0.732356920583666,0,0,0,0.522992711152227,0.209426620695667,0.40563273538822,1,0.855446272063778,0.852895326354629,0.785107722976099,0.771638041206469,0.999999998168399
"ZSWIM7",1,4,0,0,0,2.22908930452761,0,0,0,0.286222905963681,0.499940955377069,0.405716411929591,1,0.72561569762982,0.852895326354629,0.785107722976099,0.771713534515568,0.999999998168399
"KCNK13",16,22,2,0,0,0.687405074865218,1.33719998414072,1.33719998414072,0,0.241363939121858,0.707492083381653,0.405745271399822,1,0.684315018445694,0.871005576430829,0.785107722976099,0.77173956764198,0.999999998168399
"RB1CC1",8,20,4,0,0,1.02463822487481,2.23656331706663,2.23656331706663,0,0.949585782058961,0.201736167124812,0.405755450554491,1,0.988867497290552,0.852895326354629,0.785107722976099,0.7717487494144,0.999999998168399
"ZNF512",4,16,1,0,0,1.79272995773184,0.986321736040796,0.986321736040796,0,0.201452743927852,0.98979252727302,0.405764433463811,1,0.649035772651455,0.99578572645377,0.785107722976099,0.771756851940847,0.999999998168399
"HBB",12,13,0,0,0,0.898895656844529,0,0,0,0.781352565836422,0.180801310536714,0.405814791059497,1,0.9463013995488,0.852895326354629,0.785107722976099,0.771802270486246,0.999999998168399
"CCDC124",3,2,0,0,0,0.41122315087671,0,0,0,0.261366113797132,0.387714969873208,0.405860623172439,1,0.703317565854106,0.852895326354629,0.785107722976099,0.771843601974428,0.999999998168399
"CCL13",3,2,0,0,0,0.424191230704058,0,0,0,0.279026024128052,0.355288871087125,0.405903179188944,1,0.718154221208904,0.852895326354629,0.785107722976099,0.771881974438573,0.999999998168399
"FGFBP2",2,3,1,0,0,0.515848479810676,2.54159554862108,2.54159554862108,0,0.378425683583429,0.448358650496944,0.40593169641457,1,0.783728523747518,0.852895326354629,0.785107722976099,0.771907685725913,0.999999998168399
"ILF2",0,5,0,0,0,2.10048968403952,0,0,0,0.344105004625329,0.456044576232926,0.406101499224256,1,0.765020338753489,0.852895326354629,0.785107722976099,0.772060739398055,0.999999998168399
"MORC4",5,21,1,0,0,1.66581989183075,0.850114204674615,0.850114204674615,0,0.220926443088143,0.876648478384728,0.406111244635083,1,0.666452705998537,0.936496417233959,0.785107722976099,0.772069521379067,0.999999998168399
"RP11-544M22.13",0,0,0,0,0,0,0,0,0,0.198442556464909,0.641657869128544,0.406112302348965,1,0.645862530687914,0.857539044766038,0.785107722976099,0.772070474513449,0.999999998168399
"TAF6",4,11,0,0,0,1.08537404179898,0,0,0,0.870306585462413,0.203248257301027,0.406119761818537,1,0.973067033936163,0.852895326354629,0.785107722976099,0.772077196363569,0.999999998168399
"ARHGEF37",11,14,1,1,0,0.600501149447609,0.904680677715845,0.904680677715845,0,0.187739740559733,0.893711867236455,0.406133321631108,1,0.631362093825117,0.944930277057553,0.785107722976099,0.772089414981708,0.999999998168399
"C19orf24",0,0,0,0,0,0,0,0,0,0.191243229879052,0.709289746911178,0.406197990953456,1,0.636242379781428,0.871260070053123,0.785157190325754,0.772147681664977,0.999999998168399
"ENOX1",13,21,1,0,0,0.753245945750334,0.336331751678662,0.336331751678662,0,0.404943104830555,0.214020835746819,0.406651647280409,1,0.801232215791872,0.852895326354629,0.785866204827423,0.77255613402685,0.999999998168399
"SLC38A7",4,6,0,0,0,0.665987534208608,0,0,0,0.479966849581062,0.211280199135885,0.406783599988891,1,0.836346843738173,0.852895326354629,0.785866204827423,0.772674843451926,0.999999998168399
"C1orf233",0,0,0,0,0,0,0,0,0,0.185300832092105,0.796741937783309,0.406820801924328,1,0.629098349211637,0.901923725039693,0.785866204827423,0.772708303921929,0.999999998168399
"RAD51AP1",6,7,0,0,0,0.781245736363185,0,0,0,0.631333162036332,0.189328951814099,0.406982131437395,1,0.898117578309987,0.852895326354629,0.785866204827423,0.772853368875268,0.999999998168399
"NPR2",9,29,2,2,0,1.42587798527445,2.05896225716603,2.05896225716603,0,0.30230457591709,0.244338884539725,0.406992067664824,1,0.73561132787996,0.852895326354629,0.785866204827423,0.772862301283304,0.999999998168399
"DAPL1",0,1,0,1,0,0.453330366714246,3.37354196872145,3.37354196872145,0,0.498018166308266,0.359678378823833,0.406992358624957,1,0.843902503698124,0.852895326354629,0.785866204827423,0.772862562845181,0.999999998168399
"CPNE4",21,41,0,2,0,0.8968221953672,0.417598555893238,0.417598555893238,0,0.67693920531187,0.180033421324476,0.407065744453272,1,0.916149573047297,0.852895326354629,0.785866204827423,0.772928527217351,0.999999998168399
"NENF",0,4,0,0,0,2.67524352164786,0,0,0,0.230646039347378,0.645641482528093,0.407087445184999,1,0.673870712667249,0.858218216923366,0.785866204827423,0.772948030835008,0.999999998168399
"ZNF765",3,13,0,0,0,1.35798971915056,0,0,0,0.548693537063457,0.288749379202753,0.407165088734285,1,0.867183223214706,0.852895326354629,0.785866204827423,0.773017803805608,0.999999998168399
"TANC2",18,51,4,2,0,1.2729464682156,1.82535232454679,1.82535232454679,0,0.351131173791345,0.221798905419569,0.407197297608464,1,0.76962802815934,0.852895326354629,0.785866204827423,0.773046743382458,0.999999998168399
"ICAM2",7,9,0,0,0,0.742561752569127,0,0,0,0.526739381020677,0.206428942157058,0.407230761203812,1,0.857283120532764,0.852895326354629,0.785866204827423,0.773076807624025,0.999999998168399
"TMED9",3,2,1,0,0,0.439838322013615,2.07259039422425,2.07259039422425,0,0.300596464490784,0.53955266186067,0.407273594239831,1,0.735132866498574,0.852895326354629,0.785866204827423,0.773115285511931,0.999999998168399
"IFIT3",5,9,2,0,0,0.819967108240476,2.68943001973938,2.68943001973938,0,0.693358181533157,0.262721749530858,0.407369882462366,1,0.92022904562606,0.852895326354629,0.785866204827423,0.773201766961586,0.999999998168399
"NME7",2,10,2,0,0,1.7261242059629,3.0842355432513,3.0842355432513,0,0.334318254283811,0.228132189840341,0.407374262048164,1,0.758769670237493,0.852895326354629,0.785866204827423,0.7732056999537,0.999999998168399
"MEX3B",3,8,1,0,0,1.35870807635275,5.67669475755685,5.67669475755685,0,0.584087965981002,0.191818224050866,0.4073873298758,1,0.880800970091143,0.852895326354629,0.785866204827423,0.773217434953274,0.999999998168399
"DSG4",36,99,9,1,0,1.1898713054895,1.57756173289201,1.57756173289201,0,0.355680514272602,0.220360718225156,0.407395593459306,1,0.771175856830402,0.852895326354629,0.785866204827423,0.773224855492052,0.999999998168399
"GSPT1",5,9,0,0,0,0.886121190813077,0,0,0,0.809828324167272,0.180243835680875,0.407444070490242,1,0.95270294301702,0.852895326354629,0.785866204827423,0.773268383556108,0.999999998168399
"TSPYL4",0,6,0,0,0,2.40698746507033,0,0,0,0.242513019985098,0.623462696123603,0.407447802244807,1,0.685159903402734,0.855191656371627,0.785866204827423,0.773271734100849,0.999999998168399
"SPINK9",3,2,0,0,0,0.444349725696264,0,0,0,0.306860989267052,0.31920803764134,0.407476722263986,1,0.740468908883538,0.852895326354629,0.785866204827423,0.773297698695315,0.999999998168399
"MRPS11",1,5,0,0,0,2.04963796605264,0,0,0,0.310553967930099,0.472307865140555,0.407533236061888,1,0.74235777284756,0.852895326354629,0.785866204827423,0.773348431251974,0.999999998168399
"LRRC8B",6,10,0,0,0,0.709701845915387,0,0,0,0.471181608277645,0.217859963283589,0.407552843757001,1,0.832574793661117,0.852895326354629,0.785866204827423,0.773366031290333,0.999999998168399
"GPR82",2,2,0,0,0,0.370902365970564,0,0,0,0.23097927009613,0.458774774549551,0.407568921003429,1,0.67444372132899,0.852895326354629,0.785866204827423,0.773380461663266,0.999999998168399
"PCDHGA4",30,45,3,0,0,0.75310178098041,1.18932807072749,1.18932807072749,0,0.223865749614183,0.779138909995867,0.407608847373778,1,0.66894522960231,0.895428920537809,0.785866204827423,0.773416295430922,0.999999998168399
"MOK",2,8,0,0,0,1.19737166146593,0,0,0,0.763955524986009,0.22994294683073,0.407627462846131,1,0.942883376653499,0.852895326354629,0.785866204827423,0.773433001410721,0.999999998168399
"SF3A3",4,12,2,1,0,1.48970822103566,2.6270593149418,2.6270593149418,0,0.413074673995518,0.200175941891914,0.407669935870778,1,0.806205874805124,0.852895326354629,0.785866204827423,0.773471114558446,0.999999998168399
"TRPM7",9,28,1,4,0,1.24311129192136,2.13700035790449,2.13700035790449,0,0.532867110405214,0.182137826502533,0.407672869801286,1,0.860182638209155,0.852895326354629,0.785866204827423,0.773473747156142,0.999999998168399
"TNPO3",5,19,1,0,0,1.6608949251366,0.802505349934327,0.802505349934327,0,0.231507173762356,0.832240595197915,0.407699141551751,1,0.674870955899521,0.916061252716835,0.785866204827423,0.773497319694288,0.999999998168399
"SEPT11",7,7,2,0,0,0.648611618734292,1.90168627800144,1.90168627800144,0,0.385958939521438,0.442894458099011,0.407799170209781,1,0.789370594706355,0.852895326354629,0.785916195677305,0.773587055714514,0.999999998168399
"LCN6",2,2,0,0,0,0.425911566291907,0,0,0,0.304098530732214,0.310852889502219,0.407891439701626,1,0.737310036793792,0.852895326354629,0.785916195677305,0.773669809207595,0.999999998168399
"MRPL4",4,4,0,0,0,0.598547041648961,0,0,0,0.418423916602804,0.236992717940509,0.407900805255974,1,0.808633600275772,0.852895326354629,0.785916195677305,0.773678207700451,0.999999998168399
"PPM1G",4,4,0,1,0,0.474040233716651,1.44845120815416,1.44845120815416,0,0.238228158925011,0.742483172037113,0.407916369268218,1,0.680831001559373,0.881718207702646,0.785916195677305,0.773692164139809,0.999999998168399
"FAM189A2",6,9,2,0,0,0.61536166309046,1.57326568170459,1.57326568170459,0,0.319674515732432,0.583826286379315,0.407920665398584,1,0.748901666928672,0.852895326354629,0.785916195677305,0.773696016427653,0.999999998168399
"FOXE3",2,1,0,0,0,0.274041696995339,0,0,0,0.19429882247634,0.686596076443821,0.408063120558753,1,0.640048801831801,0.865026737459283,0.785971097206028,0.773823728615538,0.999999998168399
"CORO6",4,4,1,0,0,0.46679091320888,1.34955665525047,1.34955665525047,0,0.228645305292618,0.788596082877913,0.408164550547093,1,0.672696854021255,0.899085956709224,0.785971097206028,0.773914631097891,0.999999998168399
"GALK1",7,6,1,0,0,0.513397382899011,1.08797486278985,1.08797486278985,0,0.198107182802849,0.936907754842925,0.40818193649186,1,0.645664018995061,0.968480255841054,0.785971097206028,0.773930210009771,0.999999998168399
"FAM132A",2,2,0,0,0,0.41338587693655,0,0,0,0.287148532836607,0.33365490731389,0.408253045917563,1,0.725916574827329,0.852895326354629,0.785971097206028,0.773993920868161,0.999999998168399
"CCDC91",5,6,1,1,0,0.567313372623399,1.51310070346882,1.51310070346882,0,0.305256361533751,0.618994066866728,0.408263039330876,1,0.738281637122257,0.854814006022407,0.785971097206028,0.77400287352591,0.999999998168399
"OR6C4",17,23,2,0,0,0.746712181184234,1.82743898332126,1.82743898332126,0,0.348110494969905,0.454023187183223,0.408274133812917,1,0.767548830670428,0.852895326354629,0.785971097206028,0.774012812295988,0.999999998168399
"BSDC1",6,7,1,1,0,0.648063351600358,1.9146691661126,1.9146691661126,0,0.399284204462538,0.441940015833961,0.408303106845209,1,0.797258890067269,0.852895326354629,0.785971097206028,0.77403876578644,0.999999998168399
"SMTNL2",5,11,0,0,0,0.909154017762379,0,0,0,0.843431476849115,0.181224393145994,0.408316151905833,1,0.963283278082674,0.852895326354629,0.785971097206028,0.774050450632029,0.999999998168399
"MED11",0,0,0,0,0,0,0,0,0,0.197272604277064,0.664117472514534,0.408340366962148,1,0.644455917484632,0.859582898212135,0.785971097206028,0.774072139667401,0.999999998168399
